RowID|ProgramID|ProgramName|DataFileName|ParameterName|ParameterUnits|ProgramLocationID|ActivityType|SampleDate|Year|Month|ActivityDepth_m|RelativeDepth|TotalDepth_m|ResultValue|MDL|PQL|DetectionUnit|ValueQualifier|ValueQualifierSource|SampleFraction|ResultComments|OriginalLatitude|OriginalLongitude|ManagedAreaName|Region|SEACAR_QAQCFlagCode|SEACAR_QAQC_Description|Include|SEACAR_EventID|MADup|AreaID|q_subset
5054190|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLWQA_GTMPINUT|Sample|2020-08-18T12:17:00Z|2020|8|3|||0.11|0.002|0.005|mg/L|||Dissolved||30.0508|-81.3675|Guana River Marsh Aquatic Preserve|NE|6Q|6Q - Within threshold tolerance|1|12A91C89-2D59-4515-8BAF-EFB81292534C|1|19|high
5054409|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLWQA_GTMPINUT|Sample|2018-09-05T07:26:00Z|2018|9|3|||0.094|0.002|0.005|mg/L|||Dissolved||30.0508|-81.3675|Guana River Marsh Aquatic Preserve|NE|6Q|6Q - Within threshold tolerance|1|E08CEA34-4145-4F27-8580-F86131641C7A|1|19|high
5054985|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLWQA_GTMPINUT|Sample|2018-09-05T07:30:00Z|2018|9|3|||0.096|0.002|0.005|mg/L|||Dissolved||30.0508|-81.3675|Guana River Marsh Aquatic Preserve|NE|6Q|6Q - Within threshold tolerance|1|EABD34EE-525D-405A-9F35-0687AC25D631|1|19|high
5055010|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLWQA_GTMPINUT|Sample|2020-08-18T12:15:00Z|2020|8|3|||0.11|0.002|0.005|mg/L|||Dissolved||30.0508|-81.3675|Guana River Marsh Aquatic Preserve|NE|6Q|6Q - Within threshold tolerance|1|862ED0EE-48CC-4D60-A3F9-B7E70749F51C|1|19|high
5055012|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLWQA_GTMPINUT|Sample|2015-09-08T08:40:00Z|2015|9|3|||0.19|0.002|0.005|mg/L|||Dissolved||30.0508|-81.3675|Guana River Marsh Aquatic Preserve|NE|6Q|6Q - Within threshold tolerance|1|8A962C0A-A576-49FF-B397-3694B199B50F|1|19|high
5362870|5033|Southeast Florida Water Quality Assessment Survey|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLCRCP_BAK030|Sample|2018-04-04T12:55:00Z|2018|4|0.5|Surface|30.5|0.088|||mg/L|||Dissolved||25.92075|-80.08608|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|611C1ACE-B263-480A-A8C7-283E29D6981D|1|12|high
5363738|5033|Southeast Florida Water Quality Assessment Survey|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLCRCP_PEV050|Sample|2020-11-12T07:35:00Z|2020|11|0.5|Surface|28|0.09|||mg/L|||Dissolved||26.0163|-80.087|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|9BFAF8AB-964F-4563-87B3-352E2DFFD32A|1|12|high
5455817|5033|Southeast Florida Water Quality Assessment Survey|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLCRCP_PEV050|Sample|2020-12-02T10:15:00Z|2020|12|0.5|Surface|24.4|0.128|||mg/L|||Dissolved||26.0163|-80.087|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|9Q/6Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance|1|20373EE6-B005-43CC-9862-3B6B088F159E|1|12|high
5493611|5002|Florida STORET / WIN|Data_5002B_Final.csv|Nitrite (N)|mg/L|WIN_21FLSFWM_9552|Sample|2022-12-13T09:36:00Z|2022|12|1.6||3.2|0.085|0.002|0.004|mg/L|||Total||27.22810056|-80.28852361|North Fork St. Lucie Aquatic Preserve|NE|6Q|6Q - Within threshold tolerance|1|DE0D0757-AC17-4B56-86CA-4DD73D650C7E|1|31|high
4284284|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLLOX_40|Sample|2012-12-17T00:00:00Z|2012|12|0.3|Surface||0.02||||||Total||26.947386|-80.09282|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|354365CF-1C3D-4786-829A-963B77FB301B|1|27|low
4325174|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLLOX_78|Sample|2017-02-13T00:00:00Z|2017|2|0.3|Surface||0.01||||||Total||26.9382626|-80.1340636|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|4F33863C-FA0E-4E50-A3D9-8E1C3CB15E04|1|27|low
4337984|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLHILL_046|Sample|2008-01-08T00:00:00Z|2008|1|0.9|Surface||0.019||||U|STORET_WIN|Total||27.9904|-82.659302|Pinellas County Aquatic Preserve|SW|9Q/6Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance|1|051E9881-670B-46E0-85BB-C25EE936825D|1|35|low
4338971|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLHILL_025|Sample|2007-06-26T00:00:00Z|2007|6|1.4|||0.019||||U|STORET_WIN|Total||27.662701|-82.6679|Pinellas County Aquatic Preserve|SW|6Q|6Q - Within threshold tolerance|1|57882042-6B47-446F-BA04-9BBC146CE974|1|35|low
4340236|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLHILL_092|Sample|2004-06-22T00:00:00Z|2004|6|2.9|||0.02||||U|STORET_WIN|Total||27.5737|-82.686798|Terra Ceia Aquatic Preserve|SW|6Q|6Q - Within threshold tolerance|1|CED96DFF-605F-4E4B-8E99-C5499FCEA466|1|44|low
4340595|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLWPB_28010064|Sample|2001-08-31T00:00:00Z|2001|8|0.9|Surface||0.02||||||Total||27.0638056|-80.1223333|Jensen Beach to Jupiter Inlet Aquatic Preserve|NE|9Q/6Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance|1|CB5F6D9B-1CB0-4417-91E4-C925311D8F1B|1|23|low
4291988|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLHILL_046|Sample|2000-09-05T00:00:00Z|2000|9|1.158|Midwater||2.87||||||Total||27.9904|-82.659302|Pinellas County Aquatic Preserve|SW|6Q|6Q - Within threshold tolerance|1|B8D8739B-D0B8-4716-9977-2D86FF79AF47|1|35|high
4292150|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLLOX_62|Sample|2005-11-16T00:00:00Z|2005|11|0.3|Surface||2.71||||||Total||26.9762877|-80.1319161|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|C37CED33-E8E5-4C50-8590-A45524AC001F|1|27|high
4292385|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLLOX_62|Sample|2005-05-10T00:00:00Z|2005|5|0.3|Surface||3.93||||||Total||26.9762877|-80.1319161|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|04D2D98C-4B1F-4283-9152-1112F87DD45A|1|27|high
4293065|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLLOX_62|Sample|2005-09-21T00:00:00Z|2005|9|0.3|Surface||3.06||||||Total||26.9762877|-80.1319161|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|CBEE04BC-86C2-4D50-8EED-A9369C511D25|1|27|high
4374494|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLHILL_136|Sample|2000-07-19T00:00:00Z|2000|7|0.244|Surface||3.94||||||Total||27.68|-82.499199|Cockroach Bay Aquatic Preserve|SW|9Q/6Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance|1|954488F7-B2C3-413C-99BE-8A76E595D5E8|1|11|high
4375545|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLHILL_136|Sample|2009-11-09T00:00:00Z|2009|11|0.2|Surface||2.764||||||Total||27.68|-82.499199|Cockroach Bay Aquatic Preserve|SW|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|84A125BA-852F-430B-9BE7-013ABA0794B9|1|11|high
4380895|5002|Florida STORET / WIN|Data_5002A_Final.csv|Nitrogen, organic|mg/L|STORET_21FLHILL_136|Sample|2003-08-13T00:00:00Z|2003|8|0.3|Surface||4||||||||27.68|-82.499199|Cockroach Bay Aquatic Preserve|SW|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|FF255654-4D57-4D89-A74D-900F6BED4965|1|11|high
2012372|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12482A|Sample|2010-02-09T00:00:00Z|2010|2||Surface||8.852||||||||25.655|-80.26333|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|86276702-C082-4C20-B094-613CE63F8B36|1|6|high
2012394|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12605A|Sample|2010-02-09T00:00:00Z|2010|2||Surface||7.451||||||||25.69|-80.24833|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|6AD4AF1C-93A8-49DB-88A0-A1D65C96F33A|1|6|high
2004341|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9698A|Sample|2010-02-09T00:00:00Z|2010|2||Surface||7.492||||||||25.29833|-80.36167|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|BD915076-3951-484F-BC28-A435C92D25D8|1|6|high
2004691|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12039A|Sample|2010-02-09T00:00:00Z|2010|2||Surface||8.336||||||||25.615|-80.29833|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|E0C9DB9E-C5B9-4015-A3C7-4F5B0F411011|1|6|high
2009513|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9767A|Sample|2010-02-09T00:00:00Z|2010|2||Surface||7.529||||||||25.33333|-80.32|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|3B7E3A4A-149F-476F-B899-D19305AF6F23|1|6|high
2004837|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9697A|Sample|2005-11-09T00:00:00Z|2005|11||Surface||6.2||||||||25.29804|-80.35944|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|022CA16F-2D98-4781-9D32-E8F67F294B2F|1|6|high
1999564|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12446A|Sample|2005-08-31T00:00:00Z|2005|8||Surface||12.8||||||||25.6546|-80.26322|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|629CC2CE-90A7-4A69-A9DB-6829EA31360B|1|6|high
2011038|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9744A|Sample|2007-10-17T00:00:00Z|2007|10||Surface||10.7||||||||25.333|-80.32092|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|E3D11DE9-A916-438F-9B07-C4B596672FBD|1|15|high
1991635|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12772A|Sample|2011-10-26T00:00:00Z|2011|10||Surface||5.071||||||||25.7384|-80.18427|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|6982EB83-5D22-457E-98A3-D319EB232CBC|1|6|high
2012992|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12408A|Sample|2010-05-03T00:00:00Z|2010|5||Surface||5.279||||||||25.65413|-80.2635|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|D9539A2E-8709-4AB0-861D-8D78556D21A3|1|6|high
2011325|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12631A|Sample|2005-11-09T00:00:00Z|2005|11||Surface||5.4||||||||25.69034|-80.24782|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|BB1BA070-5FF9-4ECD-8DA4-20B0128693BF|1|6|high
2011431|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9475A|Sample|2010-02-09T00:00:00Z|2010|2||Surface||8.809||||||||25.23833|-80.37667|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|FF8D0080-5BCD-403B-82E8-30AE7C2D184C|1|15|high
2013173|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12529A|Sample|2005-11-09T00:00:00Z|2005|11||Surface||4||||||||25.65938|-80.26352|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|B38A6307-1423-4D0B-88D4-79E9C6928D17|1|6|high
2014397|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6392A|Sample|2010-02-10T00:00:00Z|2010|2||Surface||9.302||||||||25.06692|-80.4923|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|E1005A41-64D8-4FB8-AA1A-9C6FE9E3AE9C|1|15|high
2014933|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6490A|Sample|2011-12-21T00:00:00Z|2011|12||Surface||5.731||||||||25.06833|-80.49298|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|D262A1A3-FB7C-459D-8EC6-D214E2936350|1|15|high
2000639|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12042A|Sample|2005-08-31T00:00:00Z|2005|8||Surface||16||||||||25.61512|-80.28774|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|E8074B0E-C397-4B3F-995E-8CEB38285201|1|6|high
2000801|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9765A|Sample|2005-08-31T00:00:00Z|2005|8||Surface||3.5||||||||25.33332|-80.32088|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|7EF2987B-6E93-4600-9E13-350799E39A65|1|6|high
2000902|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12831A|Sample|2010-02-09T00:00:00Z|2010|2||Surface||8.559||||||||25.74|-80.18167|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|96EE6C80-A999-4442-A8E4-9EA85A2D2482|1|6|high
2001086|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12665A|Sample|2005-08-31T00:00:00Z|2005|8||Surface||20.3||||||||25.6909|-80.24736|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|DBF26B14-67E4-4109-ACDB-29901375C473|1|6|high
2015701|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9740A|Sample|2010-07-07T00:00:00Z|2010|7||Surface||21.028||||||||25.33283|-80.3209|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|F9A5485D-2F95-4BCD-80EC-083D4C606AA9|1|15|high
2015957|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6409A|Sample|2005-01-20T00:00:00Z|2005|1||Surface||4.6||||||||25.06714|-80.49238|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|52E14FB8-D29E-4B84-8CB3-0F324267AF3B|1|15|high
2001497|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6331A|Sample|2004-12-17T00:00:00Z|2004|12||Surface||4.1||||||||25.06566|-80.49166|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|D544F459-0B61-4479-8472-C45490D28286|1|15|high
2022670|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12033A|Sample|2008-09-15T00:00:00Z|2008|9||Surface||3.4||||||||25.6148|-80.2903|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|AC114B92-FEFD-42B0-8B4A-210952BD96B5|1|6|high
2022851|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6419A|Sample|2012-02-23T00:00:00Z|2012|2||Surface||5.951||||||||25.0672|-80.49218|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|C1AE144B-4E1F-41F6-B345-1D620A20B8B9|1|15|high
2002356|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6360A|Sample|2001-11-27T00:00:00Z|2001|11||Surface||4.02||||||||25.06664|-80.49334|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|3266F6F1-8BF0-4AEB-807C-120DC0A9F2EA|1|15|high
2002848|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12406A|Sample|2007-10-17T00:00:00Z|2007|10||Surface||8.9||||||||25.6541|-80.2632|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|6CC213CE-5408-4305-9980-B8C842549CBE|1|6|high
2017430|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6349A|Sample|2005-02-09T00:00:00Z|2005|2||Surface||3.7||||||||25.0664|-80.49268|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|F2B45164-90E9-4603-884E-6BD2DDA79300|1|15|high
2018017|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6474A|Sample|2004-03-30T00:00:00Z|2004|3||Surface||9.44||||||||25.06802|-80.49226|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|8C40B302-3AEF-4AA1-9C65-603A66113541|1|15|high
2003371|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9745A|Sample|2004-12-14T00:00:00Z|2004|12||Surface||4.6||||||||25.333|-80.32128|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|70672B4F-239A-4A0D-B706-B95D30DEE1F4|1|6|high
2029963|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12424A|Sample|2010-10-20T00:00:00Z|2010|10||Surface||3.921||||||||25.65433|-80.26292|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|3EDA8F08-7D67-4121-9B8B-11AE97825321|1|6|high
2016639|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|4137A|Sample|1998-12-09T00:00:00Z|1998|12||Surface||3.34||||||||24.977|-80.5961|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|9FEFCBAD-1288-4754-B69B-9C57F2D627A2|1|15|high
2016718|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12402A|Sample|2012-02-22T00:00:00Z|2012|2||Surface||4.069||||||||25.65402|-80.26388|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|6E3035EC-8B1F-46DC-8843-344817CC8080|1|6|high
1994033|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|9630A|Sample|2004-11-16T00:00:00Z|2004|11||Surface||4.5||||||||25.29634|-80.36238|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|80AEC3E6-9F35-42A3-ABB0-63991336F03E|1|6|high
1994691|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12619A|Sample|2004-11-16T00:00:00Z|2004|11||Surface||13.9||||||||25.69028|-80.2485|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|228A4847-40B6-4D45-98CE-8941BEEC82FD|1|6|high
2030071|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12604A|Sample|2012-06-12T00:00:00Z|2012|6||Surface||4.747||||||||25.68998|-80.24833|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|FF1865DF-94FB-476F-9F00-5563E972F0F9|1|6|high
2030072|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12379A|Sample|2012-06-12T00:00:00Z|2012|6||Surface||9.899||||||||25.65342|-80.2628|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|45822E01-F745-4DD4-9BA1-5E191968D0E4|1|6|high
2030291|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12063A|Sample|2006-08-09T00:00:00Z|2006|8||Surface||5.3||||||||25.6156|-80.2973|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|54DFE5C8-8A56-4839-9890-3CD5EFAB6B44|1|6|high
2030661|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12444A|Sample|2003-06-16T00:00:00Z|2003|6||Surface||3.948||||||||25.65458|-80.26418|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|15E50521-E4B1-496B-974E-DFABF859DB65|1|6|high
2030726|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6347A|Sample|2005-03-09T00:00:00Z|2005|3||Surface||6.5||||||||25.06634|-80.49284|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|4C7C35FF-0188-4865-80F3-E8F2C267B562|1|15|high
2030977|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|6416A|Sample|2012-06-13T00:00:00Z|2012|6||Surface||4.369||||||||25.06718|-80.49237|Florida Keys National Marine Sanctuary|SE|6Q|6Q - Within threshold tolerance|1|9B4F8CBD-FCE7-4335-BF45-5EF2ED22AC17|1|15|high
2018875|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12654A|Sample|2002-07-16T00:00:00Z|2002|7||Surface||6.991||||||||25.6905|-80.24836|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|9EB71848-3996-4AEF-A93F-A8AC3CA48D10|1|6|high
2019017|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12416A|Sample|2006-09-13T00:00:00Z|2006|9||Surface||19||||||||25.6542|-80.26324|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|22E2C75E-49D7-4BFD-AA6C-55774F5B81B3|1|6|high
1994768|3|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys|Data_3A_Final.csv|NO2+3 Filtered|mg/L|12467A|Sample|2007-07-10T00:00:00Z|2007|7||Surface||5.5||||||||25.65484|-80.26314|Biscayne Bay Aquatic Preserve|SE|6Q|6Q - Within threshold tolerance|1|BC81B7BD-CEDB-416F-B28D-DEE47C021A6F|1|6|high
