RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|ManagedAreaName|Region|SampleDate|Year|Month|SurveyMethod|PercentLiveMethod|HabitatClassification|MinimumSizeMeasured_mm|NumberMeasured_n|QuadSize_m2|ResultValue|QuadIdentifier|ReefIdentifier|LiveDate|LiveDate_Qualifier|LiveDate_MinEstDate|LiveDate_MaxEstDate|SampleAge_Stdev|UniversalReefID|MADup|DataFileName|AreaID|q_subset
40547|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059263|R-9MB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-04-12T00:00:00Z|2021|4|Transect Quadrat|Percent|Restored||100|0.25|0|R-9MB-MP1-B2|9-Mile B|2021-04-12T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
40549|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059263|R-9MB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-04-12T00:00:00Z|2021|4|Transect Quadrat|Percent|Restored||100|0.25|0|R-9MB-MP1-S4|9-Mile B|2021-04-12T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
41386|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059278|R-HB2-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-06-26T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB2-MP1-S1|Hotel Bar 2|2018-06-26T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
41478|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059263|R-9MB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-04-12T00:00:00Z|2021|4|Transect Quadrat|Percent|Restored||100|0.25|0|R-9MB-MP1-P4|9-Mile B|2021-04-12T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
42266|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059263|R-9MB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-04-12T00:00:00Z|2021|4|Transect Quadrat|Percent|Restored||100|0.25|0|R-9MB-MP1-P1|9-Mile B|2021-04-12T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
42918|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059263|R-9MB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-04-12T00:00:00Z|2021|4|Transect Quadrat|Percent|Restored||100|0.25|0|R-9MB-MP1-S5|9-Mile B|2021-04-12T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
43093|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059263|R-9MB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-04-12T00:00:00Z|2021|4|Transect Quadrat|Percent|Restored||100|0.25|0|R-9MB-MP1-S1|9-Mile B|2021-04-12T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
43792|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059278|R-HB2-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-06-26T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB2-MP1-P3|Hotel Bar 2|2018-06-26T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
44214|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059281|R-ME-MP2|Apalachicola National Estuarine Research Reserve|NW|2019-08-21T00:00:00Z|2019|8|Transect Quadrat|Percent|Restored||100|0.25|1|R-ME-MP2-S2|Monkey's Elbow|2019-08-21T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
51274|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B1|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
55158|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-S4|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
55590|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP1-B1|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
55929|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP1-B3|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
56402|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059278|R-HB2-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-06-26T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB2-MP1-S2|Hotel Bar 2|2018-06-26T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
57127|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059282|R-NS2-MP1|Apalachicola Bay Aquatic Preserve|NW|2018-06-25T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-NS2-MP1-B3|North Spur 2|2018-06-25T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|2|low
57368|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B3|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
57393|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B3|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
58159|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059283|R-NS2-MP2|Apalachicola National Estuarine Research Reserve|NW|2018-06-25T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-NS2-MP2-B1|North Spur 2|2018-06-25T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
58258|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-B2|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
58346|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP1-B5|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
58408|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059285|R-PR-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP2-B5|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
58492|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059278|R-HB2-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-06-26T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB2-MP1-S2|Hotel Bar 2|2018-06-26T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
58741|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2019-07-31T00:00:00Z|2019|7|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B5|East Hole #1|2019-07-31T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
59154|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059277|R-HB1-MP2|Apalachicola Bay Aquatic Preserve|NW|2021-01-13T00:00:00Z|2021|1|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB1-MP2-B1|Hotel Bar 1|2021-01-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|2|low
59242|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B4|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
59872|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059277|R-HB1-MP2|Apalachicola Bay Aquatic Preserve|NW|2021-01-13T00:00:00Z|2021|1|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB1-MP2-B1|Hotel Bar 1|2021-01-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|2|low
60567|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-S3|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
62026|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059276|R-HB1-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-06-26T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB1-MP1-S2|Hotel Bar 1|2018-06-26T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
65062|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2019-08-23T00:00:00Z|2019|8|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-P4|Cat Point Spur|2019-08-23T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
65164|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059277|R-HB1-MP2|Apalachicola Bay Aquatic Preserve|NW|2021-01-13T00:00:00Z|2021|1|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB1-MP2-P5|Hotel Bar 1|2021-01-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|2|low
66228|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059266|R-CP-MP3|Apalachicola National Estuarine Research Reserve|NW|2019-08-13T00:00:00Z|2019|8|Transect Quadrat|Percent|Restored||100|0.25|1|R-CP-MP3-B1|Cat Point|2019-08-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
67036|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059283|R-NS2-MP2|Apalachicola National Estuarine Research Reserve|NW|2018-06-25T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-NS2-MP2-S4|North Spur 2|2018-06-25T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
67365|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-P2|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
67552|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-S3|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
67673|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059271|R-EH1-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP2-B4|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
67931|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP1-S4|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
68964|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059268|R-CPS-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP2-P4|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
71259|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059268|R-CPS-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP2-S2|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
72385|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059268|R-CPS-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP2-B2|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
73698|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-P3|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
74967|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059286|R-SB-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-09-13T00:00:00Z|2018|9|Transect Quadrat|Percent|Restored||100|0.25|1|R-SB-MP1-S3|South Bulkhead|2018-09-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
75031|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059278|R-HB2-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-06-26T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB2-MP1-S2|Hotel Bar 2|2018-06-26T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
75498|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B5|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
75986|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059285|R-PR-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP2-S3|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
76632|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059285|R-PR-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP2-S3|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
77090|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059285|R-PR-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP2-S4|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
78863|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059268|R-CPS-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP2-B3|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
82494|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059286|R-SB-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-09-13T00:00:00Z|2018|9|Transect Quadrat|Percent|Restored||100|0.25|1|R-SB-MP1-S3|South Bulkhead|2018-09-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
82548|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059286|R-SB-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-09-13T00:00:00Z|2018|9|Transect Quadrat|Percent|Restored||100|0.25|1|R-SB-MP1-S3|South Bulkhead|2018-09-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
84004|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-S2|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
85126|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B3|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
85905|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-B4|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
85943|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059268|R-CPS-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP2-S3|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
86247|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-B4|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
86818|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059286|R-SB-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-09-13T00:00:00Z|2018|9|Transect Quadrat|Percent|Restored||100|0.25|1|R-SB-MP1-S3|South Bulkhead|2018-09-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
86828|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-P1|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
87685|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059273|R-EH1-MP4|Apalachicola National Estuarine Research Reserve|NW|2019-07-30T00:00:00Z|2019|7|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP4-S4|East Hole #1|2019-07-30T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
88826|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP1-B5|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
96014|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059285|R-PR-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP2-B2|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
98754|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-P3|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
99548|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-P5|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
101036|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-CPS-MP1-P5|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
101133|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-P4|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
106466|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059264|R-CP-MP1|Apalachicola National Estuarine Research Reserve|NW|2019-08-16T00:00:00Z|2019|8|Transect Quadrat|Percent|Restored||100|0.25|1|R-CP-MP1-P4|Cat Point|2019-08-16T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
107198|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059270|R-EH1-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-EH1-MP1-B5|East Hole 1|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
108459|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059278|R-HB2-MP1|Apalachicola National Estuarine Research Reserve|NW|2018-06-26T00:00:00Z|2018|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB2-MP1-P2|Hotel Bar 2|2018-06-26T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
109128|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059285|R-PR-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|1|R-PR-MP2-S4|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|low
111870|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059277|R-HB1-MP2|Apalachicola Bay Aquatic Preserve|NW|2021-01-13T00:00:00Z|2021|1|Transect Quadrat|Percent|Restored||100|0.25|1|R-HB1-MP2-B1|Hotel Bar 1|2021-01-13T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|2|low
215779|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
215808|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
215823|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
215824|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
216305|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
216306|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
216324|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
216335|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
216344|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
216346|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|2003-09-30T00:00:00Z|2003|9|Transect Quadrat||Natural|5|ALL|0.25|1|EH5|East Hole|2003-09-30T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|low
